run_id,ts,mode,config,kv_dtype,model_key,gpu,idx,gold,pred,correct,latency_ms,out_sha1,out_len,gpu_kv_cache_tokens,n_shot,task,needle_depth,needle_depth_actual,needle_pos,prompt_tokens,desc,foreign_gpu_count,foreign_max_util,level,log
20260831-184433-m5-needle,2026-08-31T18:46:10.437739+08:00,needle,bf16,auto,qwen-awq,0,10,7212,7212,True,3459.1,3b2d86571ef63951,1579,273872,0,needle,0.5,0.4956,1981,3997,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/bf16/server.log
20260831-184433-m5-needle,2026-08-31T18:46:11.650575+08:00,needle,bf16,auto,qwen-awq,0,11,3116,3116,True,950.5,09bdfdedb9ec0ae7,241,273872,0,needle,0.5,0.4956,1981,3997,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/bf16/server.log
20260831-184433-m5-needle,2026-08-31T18:46:12.929279+08:00,needle,bf16,auto,qwen-awq,0,12,4673,4673,True,1005.0,32b626805ace2b31,228,273872,0,needle,0.75,0.7433,2971,3997,無損基準,6,97,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/bf16/server.log
20260831-184433-m5-needle,2026-08-31T18:46:13.842417+08:00,needle,bf16,auto,qwen-awq,0,13,4225,4225,True,638.1,0d2de596edaaef3e,192,273872,0,needle,0.75,0.7433,2971,3997,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/bf16/server.log
20260831-184433-m5-needle,2026-08-31T18:46:14.830215+08:00,needle,bf16,auto,qwen-awq,0,14,6403,6403,True,718.4,d6ae7735fe07a7f4,241,273872,0,needle,0.75,0.7433,2971,3997,無損基準,6,97,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/bf16/server.log
20260831-184433-m5-needle,2026-08-31T18:46:15.784681+08:00,needle,bf16,auto,qwen-awq,0,15,8463,8463,True,703.6,c0a1e10e32b160b6,228,273872,0,needle,0.75,0.7433,2971,3997,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/bf16/server.log
20260831-184433-m5-needle,2026-08-31T18:46:16.780149+08:00,needle,bf16,auto,qwen-awq,0,16,2610,2610,True,717.2,544795b799933aa3,232,273872,0,needle,0.95,0.9415,3763,3997,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/bf16/server.log
20260831-184433-m5-needle,2026-08-31T18:46:17.519576+08:00,needle,bf16,auto,qwen-awq,0,17,7230,7230,True,465.3,a7d9c58bfb4c5136,193,273872,0,needle,0.95,0.9415,3763,3997,無損基準,6,95,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/bf16/server.log
20260831-184433-m5-needle,2026-08-31T18:46:18.257398+08:00,needle,bf16,auto,qwen-awq,0,18,6516,6516,True,459.6,1f5d67afa996312f,193,273872,0,needle,0.95,0.9415,3763,3997,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/bf16/server.log
20260831-184433-m5-needle,2026-08-31T18:46:19.074528+08:00,needle,bf16,auto,qwen-awq,0,19,9740,9740,True,523.0,8995326788090a0d,226,273872,0,needle,0.95,0.9415,3763,3997,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/bf16/server.log
20260831-184433-m5-needle,2026-08-31T18:47:36.160550+08:00,needle,fp8,fp8,qwen-awq,0,0,4266,4266,True,3861.3,6ce556575c07e254,658,547744,0,needle,0.05,0.0498,199,3997,純格式轉換，無額外中繼資料,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/fp8/server.log
20260831-184433-m5-needle,2026-08-31T18:47:39.769231+08:00,needle,fp8,fp8,qwen-awq,0,1,9408,4824,False,3338.7,8424ed9c64aebaad,1591,547744,0,needle,0.05,0.0498,199,3997,純格式轉換，無額外中繼資料,6,98,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/fp8/server.log
20260831-184433-m5-needle,2026-08-31T18:47:43.981171+08:00,needle,fp8,fp8,qwen-awq,0,2,8450,4,False,3948.3,7e4e9723e10d21a5,2009,547744,0,needle,0.05,0.0498,199,3997,純格式轉換，無額外中繼資料,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/fp8/server.log
20260831-184433-m5-needle,2026-08-31T18:47:48.363311+08:00,needle,fp8,fp8,qwen-awq,0,3,8228,8,False,4118.6,a2bc823600d6e095,1920,547744,0,needle,0.05,0.0498,199,3997,純格式轉換，無額外中繼資料,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/fp8/server.log
20260831-184433-m5-needle,2026-08-31T18:47:52.622675+08:00,needle,fp8,fp8,qwen-awq,0,4,7681,681,False,3997.3,2d6da8509f242d6d,1929,547744,0,needle,0.25,0.2479,991,3997,純格式轉換，無額外中繼資料,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/fp8/server.log
20260831-184433-m5-needle,2026-08-31T18:47:56.719092+08:00,needle,fp8,fp8,qwen-awq,0,5,7013,1,False,3829.0,b3e3823029efe9ca,1176,547744,0,needle,0.25,0.2479,991,3997,純格式轉換，無額外中繼資料,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/fp8/server.log
20260831-184433-m5-needle,2026-08-31T18:48:00.789380+08:00,needle,fp8,fp8,qwen-awq,0,6,9215,1,False,3811.5,1c537c82768f3a66,2480,547744,0,needle,0.25,0.2479,991,3997,純格式轉換，無額外中繼資料,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/fp8/server.log
20260831-184433-m5-needle,2026-08-31T18:48:04.923072+08:00,needle,fp8,fp8,qwen-awq,0,7,7890,84,False,3873.0,3332ba822704ac7b,2011,547744,0,needle,0.25,0.2479,991,3997,純格式轉換，無額外中繼資料,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/fp8/server.log
20260831-184433-m5-needle,2026-08-31T18:48:09.049630+08:00,needle,fp8,fp8,qwen-awq,0,8,9434,4,False,3857.0,86e7ce922edcc784,1440,547744,0,needle,0.5,0.4956,1981,3997,純格式轉換，無額外中繼資料,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/fp8/server.log
20260831-184433-m5-needle,2026-08-31T18:48:09.892142+08:00,needle,fp8,fp8,qwen-awq,0,9,5382,82,False,577.2,a20f663c661453fe,5,547744,0,needle,0.5,0.4956,1981,3997,純格式轉換，無額外中繼資料,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/fp8/server.log
20260831-184433-m5-needle,2026-08-31T18:48:13.771244+08:00,needle,fp8,fp8,qwen-awq,0,10,7212,2,False,3592.4,bd00c8597f0d332b,1188,547744,0,needle,0.5,0.4956,1981,3997,純格式轉換，無額外中繼資料,6,98,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/fp8/server.log
20260831-184433-m5-needle,2026-08-31T18:48:17.661862+08:00,needle,fp8,fp8,qwen-awq,0,11,3116,2,False,3625.8,fa9f3b0a12b9de7f,1187,547744,0,needle,0.5,0.4956,1981,3997,純格式轉換，無額外中繼資料,6,97,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/fp8/server.log
20260831-184433-m5-needle,2026-08-31T18:48:21.535241+08:00,needle,fp8,fp8,qwen-awq,0,12,4673,6,False,3609.1,cfedbf1b57ade9d0,720,547744,0,needle,0.75,0.7433,2971,3997,純格式轉換，無額外中繼資料,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/fp8/server.log
20260831-184433-m5-needle,2026-08-31T18:48:25.170633+08:00,needle,fp8,fp8,qwen-awq,0,13,4225,22,False,3357.2,fe353cfcf3742a64,467,547744,0,needle,0.75,0.7433,2971,3997,純格式轉換，無額外中繼資料,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/fp8/server.log
20260831-184433-m5-needle,2026-08-31T18:48:25.814478+08:00,needle,fp8,fp8,qwen-awq,0,14,6403,64,False,356.9,1755d3d93bfea2ff,10,547744,0,needle,0.75,0.7433,2971,3997,純格式轉換，無額外中繼資料,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/fp8/server.log
20260831-184433-m5-needle,2026-08-31T18:48:29.427454+08:00,needle,fp8,fp8,qwen-awq,0,15,8463,84,False,3343.3,815a6a07e6a6a348,2143,547744,0,needle,0.75,0.7433,2971,3997,純格式轉換，無額外中繼資料,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/fp8/server.log
20260831-184433-m5-needle,2026-08-31T18:48:33.049878+08:00,needle,fp8,fp8,qwen-awq,0,16,2610,222222,False,3357.1,44ed6045dec176c3,2131,547744,0,needle,0.95,0.9415,3763,3997,純格式轉換，無額外中繼資料,6,97,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/fp8/server.log
20260831-184433-m5-needle,2026-08-31T18:48:36.495521+08:00,needle,fp8,fp8,qwen-awq,0,17,7230,67,False,3180.0,d31241ebc12ae7b0,1955,547744,0,needle,0.95,0.9415,3763,3997,純格式轉換，無額外中繼資料,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/fp8/server.log
20260831-184433-m5-needle,2026-08-31T18:48:39.908679+08:00,needle,fp8,fp8,qwen-awq,0,18,6516,1,False,3144.5,037f9643b37d61bc,1990,547744,0,needle,0.95,0.9415,3763,3997,純格式轉換，無額外中繼資料,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/fp8/server.log
20260831-184433-m5-needle,2026-08-31T18:48:43.372254+08:00,needle,fp8,fp8,qwen-awq,0,19,9740,4,False,3177.8,59824f2551157660,1176,547744,0,needle,0.95,0.9415,3763,3997,純格式轉換，無額外中繼資料,6,96,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/fp8/server.log
20260831-184433-m5-needle,2026-08-31T18:49:58.201803+08:00,needle,int8,int8_per_token_head,qwen-awq,0,0,4266,4266,True,1620.3,7ea47fe27500d578,239,531136,0,needle,0.05,0.0498,199,3997,per-token-head 量化,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/int8/server.log
20260831-184433-m5-needle,2026-08-31T18:49:59.828211+08:00,needle,int8,int8_per_token_head,qwen-awq,0,1,9408,9408,True,1366.7,dd1025ef0bff8dad,135,531136,0,needle,0.05,0.0498,199,3997,per-token-head 量化,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/int8/server.log
20260831-184433-m5-needle,2026-08-31T18:50:01.703787+08:00,needle,int8,int8_per_token_head,qwen-awq,0,2,8450,8450,True,1600.7,c435d3717237b268,232,531136,0,needle,0.05,0.0498,199,3997,per-token-head 量化,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/int8/server.log
20260831-184433-m5-needle,2026-08-31T18:50:03.377748+08:00,needle,int8,int8_per_token_head,qwen-awq,0,3,8228,8228,True,1399.0,9755bfb4e310f822,78,531136,0,needle,0.05,0.0498,199,3997,per-token-head 量化,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/int8/server.log
20260831-184433-m5-needle,2026-08-31T18:50:05.342339+08:00,needle,int8,int8_per_token_head,qwen-awq,0,4,7681,7681,True,1664.4,55b09d6ff94a99bc,241,531136,0,needle,0.25,0.2479,991,3997,per-token-head 量化,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/int8/server.log
20260831-184433-m5-needle,2026-08-31T18:50:09.718445+08:00,needle,int8,int8_per_token_head,qwen-awq,0,5,7013,7013,True,4093.5,734504fc6f7f23e1,2248,531136,0,needle,0.25,0.2479,991,3997,per-token-head 量化,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/int8/server.log
20260831-184433-m5-needle,2026-08-31T18:50:11.316883+08:00,needle,int8,int8_per_token_head,qwen-awq,0,6,9215,9215,True,1315.6,47e155be0bf55913,192,531136,0,needle,0.25,0.2479,991,3997,per-token-head 量化,6,98,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/int8/server.log
20260831-184433-m5-needle,2026-08-31T18:50:15.803084+08:00,needle,int8,int8_per_token_head,qwen-awq,0,7,7890,7820,False,4223.6,d1b782a93389cb40,700,531136,0,needle,0.25,0.2479,991,3997,per-token-head 量化,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/int8/server.log
20260831-184433-m5-needle,2026-08-31T18:50:17.514367+08:00,needle,int8,int8_per_token_head,qwen-awq,0,8,9434,9434,True,1433.3,0069f7b388c22040,243,531136,0,needle,0.5,0.4956,1981,3997,per-token-head 量化,6,98,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/int8/server.log
20260831-184433-m5-needle,2026-08-31T18:50:18.986547+08:00,needle,int8,int8_per_token_head,qwen-awq,0,9,5382,5382,True,1208.1,811cb02ada3b8bad,239,531136,0,needle,0.5,0.4956,1981,3997,per-token-head 量化,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/int8/server.log
20260831-184433-m5-needle,2026-08-31T18:50:20.473144+08:00,needle,int8,int8_per_token_head,qwen-awq,0,10,7212,7212,True,1203.1,7f4dc3ee502b468c,240,531136,0,needle,0.5,0.4956,1981,3997,per-token-head 量化,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/int8/server.log
20260831-184433-m5-needle,2026-08-31T18:50:21.953733+08:00,needle,int8,int8_per_token_head,qwen-awq,0,11,3116,3116,True,1179.8,d6a5999cf06b012b,240,531136,0,needle,0.5,0.4956,1981,3997,per-token-head 量化,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/int8/server.log
20260831-184433-m5-needle,2026-08-31T18:50:23.492138+08:00,needle,int8,int8_per_token_head,qwen-awq,0,12,4673,4673,True,1274.7,32b626805ace2b31,228,531136,0,needle,0.75,0.7433,2971,3997,per-token-head 量化,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/int8/server.log
20260831-184433-m5-needle,2026-08-31T18:50:24.620417+08:00,needle,int8,int8_per_token_head,qwen-awq,0,13,4225,4225,True,851.8,50e7e16429cd7d37,228,531136,0,needle,0.75,0.7433,2971,3997,per-token-head 量化,6,98,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/int8/server.log
20260831-184433-m5-needle,2026-08-31T18:50:25.739106+08:00,needle,int8,int8_per_token_head,qwen-awq,0,14,6403,6403,True,850.6,c9b22c307e90af43,228,531136,0,needle,0.75,0.7433,2971,3997,per-token-head 量化,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/int8/server.log
20260831-184433-m5-needle,2026-08-31T18:50:26.888401+08:00,needle,int8,int8_per_token_head,qwen-awq,0,15,8463,8463,True,872.7,c0a1e10e32b160b6,228,531136,0,needle,0.75,0.7433,2971,3997,per-token-head 量化,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/int8/server.log
20260831-184433-m5-needle,2026-08-31T18:50:28.105354+08:00,needle,int8,int8_per_token_head,qwen-awq,0,16,2610,2610,True,878.0,544795b799933aa3,232,531136,0,needle,0.95,0.9415,3763,3997,per-token-head 量化,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/int8/server.log
20260831-184433-m5-needle,2026-08-31T18:50:28.950039+08:00,needle,int8,int8_per_token_head,qwen-awq,0,17,7230,7230,True,560.3,df39638e4730c3f7,230,531136,0,needle,0.95,0.9415,3763,3997,per-token-head 量化,6,98,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/int8/server.log
20260831-184433-m5-needle,2026-08-31T18:50:29.729548+08:00,needle,int8,int8_per_token_head,qwen-awq,0,18,6516,6516,True,516.5,1f5d67afa996312f,193,531136,0,needle,0.95,0.9415,3763,3997,per-token-head 量化,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/int8/server.log
20260831-184433-m5-needle,2026-08-31T18:50:30.600783+08:00,needle,int8,int8_per_token_head,qwen-awq,0,19,9740,9740,True,582.6,8995326788090a0d,226,531136,0,needle,0.95,0.9415,3763,3997,per-token-head 量化,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/int8/server.log
20260831-184433-m5-needle,2026-08-31T18:51:48.613495+08:00,needle,int4,int4_per_token_head,qwen-awq,0,0,4266,6,False,4739.8,faae8773c985c425,1604,1031056,0,needle,0.05,0.0498,199,3997,per-token-head 量化，最低精度階,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/int4/server.log
20260831-184433-m5-needle,2026-08-31T18:51:53.702784+08:00,needle,int4,int4_per_token_head,qwen-awq,0,1,9408,,False,4829.3,4aaf11d5c1483a7a,1587,1031056,0,needle,0.05,0.0498,199,3997,per-token-head 量化，最低精度階,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/int4/server.log
20260831-184433-m5-needle,2026-08-31T18:51:58.879343+08:00,needle,int4,int4_per_token_head,qwen-awq,0,2,8450,,False,4852.9,82898ac264b8c020,1609,1031056,0,needle,0.05,0.0498,199,3997,per-token-head 量化，最低精度階,6,97,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/int4/server.log
20260831-184433-m5-needle,2026-08-31T18:52:04.061783+08:00,needle,int4,int4_per_token_head,qwen-awq,0,3,8228,,False,4924.0,2eb4ff85db86b713,1598,1031056,0,needle,0.05,0.0498,199,3997,per-token-head 量化，最低精度階,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/int4/server.log
20260831-184433-m5-needle,2026-08-31T18:52:09.373141+08:00,needle,int4,int4_per_token_head,qwen-awq,0,4,7681,0,False,5018.2,111333b65a62970c,1645,1031056,0,needle,0.25,0.2479,991,3997,per-token-head 量化，最低精度階,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/int4/server.log
20260831-184433-m5-needle,2026-08-31T18:52:14.439306+08:00,needle,int4,int4_per_token_head,qwen-awq,0,5,7013,,False,4735.5,5f9f4fb748bf966a,1778,1031056,0,needle,0.25,0.2479,991,3997,per-token-head 量化，最低精度階,6,98,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/int4/server.log
20260831-184433-m5-needle,2026-08-31T18:52:19.626261+08:00,needle,int4,int4_per_token_head,qwen-awq,0,6,9215,,False,4789.6,a5ddb82ecda174dd,1528,1031056,0,needle,0.25,0.2479,991,3997,per-token-head 量化，最低精度階,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/int4/server.log
20260831-184433-m5-needle,2026-08-31T18:52:24.738702+08:00,needle,int4,int4_per_token_head,qwen-awq,0,7,7890,,False,4827.5,ffe79deac0e00ffb,1798,1031056,0,needle,0.25,0.2479,991,3997,per-token-head 量化，最低精度階,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/int4/server.log
20260831-184433-m5-needle,2026-08-31T18:52:29.832404+08:00,needle,int4,int4_per_token_head,qwen-awq,0,8,9434,,False,4821.7,8a8e1468c7a37c0e,1614,1031056,0,needle,0.5,0.4956,1981,3997,per-token-head 量化，最低精度階,6,99,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/int4/server.log
20260831-184433-m5-needle,2026-08-31T18:52:34.603638+08:00,needle,int4,int4_per_token_head,qwen-awq,0,9,5382,,False,4493.2,69c4c8307c3a4acc,1609,1031056,0,needle,0.5,0.4956,1981,3997,per-token-head 量化，最低精度階,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/int4/server.log
20260831-184433-m5-needle,2026-08-31T18:52:39.388625+08:00,needle,int4,int4_per_token_head,qwen-awq,0,10,7212,,False,4506.2,2aa527b056a1a370,1589,1031056,0,needle,0.5,0.4956,1981,3997,per-token-head 量化，最低精度階,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/int4/server.log
20260831-184433-m5-needle,2026-08-31T18:52:44.106050+08:00,needle,int4,int4_per_token_head,qwen-awq,0,11,3116,,False,4445.3,35deaec145ae47f8,1607,1031056,0,needle,0.5,0.4956,1981,3997,per-token-head 量化，最低精度階,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/int4/server.log
20260831-184433-m5-needle,2026-08-31T18:52:48.862120+08:00,needle,int4,int4_per_token_head,qwen-awq,0,12,4673,,False,4474.0,1c4e6eaab7e800f5,1529,1031056,0,needle,0.75,0.7433,2971,3997,per-token-head 量化，最低精度階,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/int4/server.log
20260831-184433-m5-needle,2026-08-31T18:52:53.270105+08:00,needle,int4,int4_per_token_head,qwen-awq,0,13,4225,,False,4102.4,1b37c8e226dec3b4,1542,1031056,0,needle,0.75,0.7433,2971,3997,per-token-head 量化，最低精度階,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/int4/server.log
20260831-184433-m5-needle,2026-08-31T18:52:57.660426+08:00,needle,int4,int4_per_token_head,qwen-awq,0,14,6403,,False,4125.1,1b8f3bff8115cb6f,1618,1031056,0,needle,0.75,0.7433,2971,3997,per-token-head 量化，最低精度階,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/int4/server.log
20260831-184433-m5-needle,2026-08-31T18:53:02.084778+08:00,needle,int4,int4_per_token_head,qwen-awq,0,15,8463,,False,4150.7,154ddfe0158052aa,1641,1031056,0,needle,0.75,0.7433,2971,3997,per-token-head 量化，最低精度階,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/int4/server.log
20260831-184433-m5-needle,2026-08-31T18:53:06.500959+08:00,needle,int4,int4_per_token_head,qwen-awq,0,16,2610,,False,4148.3,ee3858ee486565a3,1657,1031056,0,needle,0.95,0.9415,3763,3997,per-token-head 量化，最低精度階,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/int4/server.log
20260831-184433-m5-needle,2026-08-31T18:53:10.641570+08:00,needle,int4,int4_per_token_head,qwen-awq,0,17,7230,,False,3850.7,32af667b9c0df2ce,1641,1031056,0,needle,0.95,0.9415,3763,3997,per-token-head 量化，最低精度階,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/int4/server.log
20260831-184433-m5-needle,2026-08-31T18:53:14.765606+08:00,needle,int4,int4_per_token_head,qwen-awq,0,18,6516,,False,3853.9,172219c1d108ce04,1637,1031056,0,needle,0.95,0.9415,3763,3997,per-token-head 量化，最低精度階,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/int4/server.log
20260831-184433-m5-needle,2026-08-31T18:53:18.876906+08:00,needle,int4,int4_per_token_head,qwen-awq,0,19,9740,,False,3847.9,176566617231e35a,1630,1031056,0,needle,0.95,0.9415,3763,3997,per-token-head 量化，最低精度階,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-184433-m5-needle/int4/server.log
20260831-185342-m5-needle,2026-08-31T18:54:57.246589+08:00,needle,bf16,auto,qwen-awq,0,0,4266,4266,True,2618.2,fd51f7e883c12cba,338,273872,0,needle,0.05,0.0495,397,8023,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260831-185342-m5-needle/bf16/server.log
